index,RNASEQ.SET.1.KO3P1.RPKM,RNASEQ.SET.1.KO3P2.RPKM,RNASEQ.SET.1.KOSS1.RPKM,RNASEQ.SET.1.KOSS2.RPKM,RNASEQ.SET.1.WT3P1.RPKM,RNASEQ.SET.1.WT3P2.RPKM,RNASEQ.SET.1.WTSS1.RPKM,RNASEQ.SET.1.WTSS2.RPKM,RNASEQ.SET.2.KO3P1.RPKM,RNASEQ.SET.2.KO3P2.RPKM,RNASEQ.SET.2.KOSS1.RPKM,RNASEQ.SET.2.KOSS2.RPKM,RNASEQ.SET.2.WT3P1.RPKM,RNASEQ.SET.2.WT3P2.RPKM,RNASEQ.SET.2.WTSS1.RPKM,RNASEQ.SET.2.WTSS2.RPKM,genename,V1,V2,V3
ENSG00000188765.6,3.551687382,3.24033978,4.087210878,4.076939819,11.32643254,11.43424161,8.18532694,8.046036789,0.835939437,2.249522173,0,0.829043778,2.071756455,2.920219259,3.946441656,5.882450494,TMSB4XP2,1.177109294,-3.051343162,-0.788438683
ENSG00000182934.7,8.389012653,9.050452264,7.878694836,7.926481836,15.64817109,20.14816979,17.25774816,17.53603149,11.98540957,11.03437322,10.47449364,10.08998205,29.54751287,33.91154547,25.50696902,38.85798831,SRPR,-0.485848605,-3.050619064,0.377749465
ENSG00000158106.8,9.6962571,9.793510162,9.772274332,8.754043775,26.5020554,23.17342325,18.96680999,20.25535235,3.176850378,3.698878741,2.950803679,3.129779363,11.18435637,11.78027089,9.932319605,11.63887017,RHPN1,0.366451556,-3.033442946,0.661410305
ENSG00000166002.2,6.644224749,6.083254402,6.772471664,6.392533559,11.76732121,11.14293589,10.72294677,11.28586295,3.157841537,2.961349713,3.111317924,3.202969624,8.270932865,9.956920942,7.792850859,13.1308993,SMCO4,0.449963002,-3.031355783,-0.09949252
ENSG00000207741.1,0.202347897,0.155892635,0,0,0.247688309,0.21714512,0.305531222,0,0,0,0,3.58967409,1.121311484,0,6.407882071,1.959261862,MIR590,1.559479087,-3.021703646,-3.875622588
ENSG00000165475.9,3.655820958,3.228686088,2.867546303,3.543973061,7.817583145,8.56397665,9.020544756,9.071573149,1.545135076,1.877795341,1.779469736,1.631253089,5.002921253,6.119028431,5.412070755,7.66237163,CRYL1,0.803453152,-3.001951232,-0.133691968
ENSG00000164970.10,9.331223535,8.316472271,6.929454297,9.162306374,14.23631454,19.05813017,15.01808752,15.27126256,3.713321667,5.204473563,4.438760018,4.281127706,10.29578598,15.5662666,11.34001975,17.53751766,FAM219A,0.19872155,-3.001674207,0.153047013
ENSG00000226051.2,0.149967497,0.157131391,0.20111276,0.110173383,0.837083534,0.978480333,1.055212585,1.059630317,0.080477055,0.144376423,0.205224821,0.2128352,3.1912141,2.329392502,2.08961191,2.003872194,ZNF503-AS1,1.449534244,-2.982659229,0.931656702
ENSG00000267889.1,11.72212612,13.54642047,11.92103173,13.92507405,12.84711099,17.99137797,15.43569197,17.98167313,15.8480185,3.28055317,10.88071599,11.48571067,15.86188536,20.68488642,25.89852337,21.77637923,AC079354.2,-0.219079466,-2.972352479,-1.453537605
ENSG00000255198.3,26.21782413,24.45250963,34.97124444,26.66035916,55.24618062,30.61982649,30.76605144,29.51054246,7.327744976,2.572048946,7.312111965,4.107603473,12.63357838,15.10458238,12.40872989,14.31399024,SNHG9,0.153695464,-2.965684487,-0.271544573
ENSG00000099860.4,8.335824799,7.136426524,7.600912279,9.24191333,11.66452063,10.22613356,8.892344752,8.128830433,4.146462924,3.314310031,3.245457449,2.768649474,8.597595487,10.89960229,8.527858023,12.75582109,GADD45B,0.400465119,-2.955835248,-0.003910597
ENSG00000158301.14,0.701988073,0.918787666,0.526162994,0.792068491,2.138444525,4.203198795,3.381611623,3.406830896,3.638655303,3.935863831,3.866228227,3.343298877,10.78610046,12.39060722,12.71506451,10.96804425,GPRASP2,0.30338946,-2.946589961,0.303692765
ENSG00000221539.1,9.283393405,7.765138571,11.59884168,10.04736591,15.90895316,14.23180855,10.81332799,13.64070119,4.74452113,0,6.049510049,4.705383604,7.349136075,4.735490691,11.19936146,5.136443259,SNORD99,0.635752013,-2.940749014,-2.057062201
ENSG00000172379.14,0.420902447,0.455151719,0.332636979,0.483148927,1.148370161,1.850263806,1.851086625,1.828408496,1.836885393,2.441026515,2.11080308,1.832978202,6.589823449,8.023906943,6.637730315,7.905384961,ARNT2,0.665692631,-2.936399645,0.423470562
ENSG00000149428.14,7.73221969,8.832389636,6.888602426,7.754178563,11.64128615,16.51318928,15.72153514,15.42678344,18.46965488,15.7589349,17.07685323,14.48186688,42.21197046,40.034407,47.15187359,44.17748433,HYOU1,-0.778393241,-2.930749521,-0.085311595
ENSG00000207445.1,2.419859103,1.967877583,5.095016301,3.857954948,8.228002055,6.924847117,14.0063046,10.37067008,1.202378643,3.235614085,0,4.1736108,8.939771006,4.800360426,17.02916605,3.254253435,SNORD15B,0.726339928,-2.929318553,0.90785941
ENSG00000212670.1,2.036530017,2.323788259,2.310661001,2.16080097,4.541044948,4.855257713,5.676317728,5.83361256,1.969122623,1.501363649,1.883049959,1.562303474,4.51417489,6.534870917,5.693898576,6.661819987,AL161915.1,0.807611525,-2.925952025,-0.194748391
ENSG00000167861.11,3.478254547,3.497293773,3.472414149,3.650835817,5.831948364,5.860675297,5.694365279,5.818844318,0.949133948,1.245297136,1.192132306,1.320636231,4.687031329,4.609384176,4.313633976,5.291050533,HID1,0.96841331,-2.921380326,0.224841999
ENSG00000225518.2,4.494538683,3.720536296,4.234071683,4.363389338,8.047607369,7.465719007,7.526450923,8.232242269,1.176017113,3.260574161,2.45369896,1.908517345,4.371885577,6.722551036,7.318462146,8.796393693,RP11-396C23.2,0.709948144,-2.914465227,-0.57320148
ENSG00000239684.2,0.155775762,0.180018877,0.113533636,0.17881315,0,0.167167275,0.235210544,0.783704882,0.348308099,0,0,0.690869815,1.294847785,0,4.93305207,1.13124048,PTGER4P3,1.656114282,-2.91123471,-2.975903483
ENSG00000224985.1,3.314447883,2.633310428,3.28378816,3.150697139,3.486588734,3.723551808,3.284259103,3.473942485,0.69477816,0.415479029,1.771756241,0.918729253,4.304770999,3.467278804,3.280024068,4.011575738,RP11-297K8.2,1.109267287,-2.90867807,-0.036295469
ENSG00000144655.10,10.88869671,9.311019906,7.108109896,8.951895911,8.783532996,10.9902861,6.984962786,7.360095881,2.539809771,3.282594584,3.133924777,3.141802494,8.494265927,16.89983766,7.026606216,12.65412499,CSRNP1,0.382579188,-2.904318836,1.251356285
ENSG00000227376.1,101.0188887,95.7426482,113.9235989,99.01972542,163.262044,131.949491,151.2966259,151.3799807,51.36030075,49.63619578,56.36346048,52.67131393,116.0577699,133.7904802,118.6077302,168.358094,FTH1P16,-1.726707763,-2.903236259,-0.084441466
ENSG00000176978.9,3.194728879,3.303154877,3.56109118,2.932155206,9.934057857,7.850104098,7.750687881,8.147195859,3.392669099,3.015316956,2.381190126,3.333814341,9.449633832,7.704408259,9.330815512,10.04156443,DPP7,0.471016021,-2.902749133,-0.08036705
ENSG00000173812.6,226.9569875,199.3519997,215.5183025,229.0669003,177.1328279,163.289714,186.175151,184.295893,130.0978338,128.8678794,124.7972346,138.0828132,290.6963655,353.3521725,304.6346873,415.5833435,EIF1,-2.508185711,-2.90003835,0.161839803
ENSG00000270598.1,14.98212569,14.94263196,16.16745842,13.19831499,36.96271692,22.30941254,19.99150448,25.83907457,10.90678378,6.522283225,5.297795783,5.150863709,22.52575436,12.44117081,19.61544965,17.99274798,RP11-396C23.3,-0.066477011,-2.894989174,-0.235049734
ENSG00000152137.2,6.654753649,5.677208324,4.269547963,5.605022692,4.749670325,6.610769683,3.11090223,3.455101999,2.456924868,2.809934975,2.192894476,1.979784389,4.642967144,11.06577137,4.277152915,13.39914371,HSPB8,0.614622993,-2.894316261,0.235151871
ENSG00000151876.8,0.664243563,0.642190764,0.612267987,0.560645079,0.781196108,0.978377814,1.155372298,1.164896441,1.426976909,1.04490081,0.8911687,1.386324035,6.243108164,3.953050623,5.63683853,3.846367762,FBXO4,0.953047182,-2.88886455,0.421609172
ENSG00000071859.10,57.67514161,54.15966434,62.57078812,57.9454914,135.9089007,102.2958226,94.16265175,100.1786717,28.65380252,23.55557305,26.85633678,26.62015325,58.47244067,68.46076939,56.33710732,86.58418562,FAM50A,-1.153377759,-2.88634229,-0.083406656
ENSG00000120738.7,0.275213775,0.380690014,0.227935597,0.244115849,0.359850542,0.677938413,0.472220022,0.503489179,1.1468194,0.652347093,0.570635747,0.776733176,4.644616528,4.466874584,4.093584318,2.99789542,EGR1,1.092185443,-2.872123736,0.971306338
ENSG00000111331.8,1.294084821,1.702575816,0.00866879,0.010922534,7.431069547,13.76209504,0.474126987,0.446800117,0.212758795,0.381690831,0.189894934,0.147702624,58.01533249,64.9165697,1.330865823,1.428069426,OAS3,0.646673427,-2.864246876,12.25408143
ENSG00000259405.1,0.292951434,1.015628886,0.854044064,0.672550952,1.075780567,0.157187139,0.884672495,1.965110749,1.965081513,0,0,1.299247712,3.246782505,1.961341294,6.184721999,1.418271646,ISCA1P4,1.274544825,-2.863479567,-0.583072753
ENSG00000205542.6,16.41593307,16.09717181,17.38443008,16.57078765,34.91838601,31.35371761,28.87171493,29.34411711,7.104259499,7.111392677,6.03886575,6.739323614,21.24309808,23.22473499,17.01251975,21.12268147,TMSB4X,-0.153845252,-2.856034494,0.954777578
ENSG00000213362.3,55.28541176,52.74716442,51.58712896,54.79276269,89.38805862,90.33039949,90.2273624,90.40341616,37.75381651,33.15085308,33.71696073,33.65075153,80.73646187,89.19653382,78.96464476,106.061494,FTH1P12,-1.38802054,-2.855667319,0.089493728
ENSG00000111674.4,25.7026733,21.55735509,18.97674539,26.39868531,35.82819205,41.82110523,39.22807502,39.51000291,3.342000343,5.922007684,3.346236813,6.242519547,9.248134983,17.57861488,10.88935811,19.11138436,ENO2,0.164247301,-2.85410823,0.397017947
ENSG00000230204.1,185.7613104,177.907536,203.4231102,188.6770739,318.2422106,240.5055523,277.9036317,285.4698958,102.5904757,93.32421347,114.1747897,103.5011718,229.7083729,247.388116,218.2128795,331.2770285,FTH1P5,-2.286503165,-2.851421786,-0.114382744
ENSG00000168209.4,296.7146781,224.5166039,221.8146026,336.90587,284.281549,316.7751629,378.7441787,353.7014741,79.32894659,104.4421009,71.56529235,93.47891578,173.7210069,259.371661,196.5166866,297.4469865,DDIT4,-2.172687907,-2.84739109,0.343520317
ENSG00000031698.8,46.10166631,44.92719278,42.34514555,46.48815598,70.65554386,73.2705148,73.65867138,71.700416,64.43445589,57.79794197,59.86744017,58.81974833,152.886553,143.217114,145.7230783,172.6834464,SARS,-1.853274898,-2.844142072,0.119371206
ENSG00000184979.9,21.83114263,26.58529593,4.098729556,5.143166769,38.71883661,57.78742635,11.41472683,11.64698096,6.142918034,6.064940007,5.572141478,4.45674309,143.0475336,122.9948619,12.16464226,12.85437749,USP18,-0.524525678,-2.82914028,8.64448492
ENSG00000197180.1,1.231544851,2.609214777,2.692750696,1.943804124,3.862966298,2.725809919,2.963652857,2.409508343,1.721051783,0.617515891,0,1.706854837,5.544995219,1.717776035,6.500021552,2.235863536,BX936347.1,1.133417457,-2.82444172,-0.251351197
ENSG00000152284.4,0.235675247,0.356285661,0.294919951,0.265424504,3.674080664,3.841363095,3.410819328,3.872716558,0.178967551,0.214046061,0.35496672,0.236654998,1.848106263,2.699251151,1.595921694,2.73404473,TCF7L1,1.444218302,-2.823731883,0.328240615
ENSG00000234975.5,297.1726298,286.2483209,320.0493942,309.589208,493.3135489,405.8594769,435.7574329,465.7597964,164.4958791,151.747428,163.1317032,174.0991934,339.7329442,416.3963975,360.1964122,512.1643338,FTH1P2,-2.679419334,-2.819911915,-0.019617479
ENSG00000133142.13,14.09351897,13.51969724,14.33372322,13.74618079,35.96688745,38.72888287,35.8801461,35.80385872,14.54155102,14.92514512,15.2430307,13.24290957,42.14675394,35.0984537,41.17359828,37.35120895,TCEAL4,-0.6990008,-2.818992072,0.262247172
ENSG00000251050.1,1.824373832,1.647865102,1.650604393,1.299834052,3.00322075,2.362845137,2.422216278,2.39130464,0.843977316,0,0.717409846,1.11602047,4.531967246,3.088693447,2.656258807,2.741082701,RP11-168A11.4,1.210136976,-2.816918996,0.63841129
ENSG00000237264.4,165.6781251,158.7080395,176.9851324,165.3187609,276.3617149,230.2794441,240.5614774,258.4661546,90.95961699,88.30701381,95.46368399,92.5790629,186.3452812,231.8155906,206.0601206,284.5552277,FTH1P11,-2.188930615,-2.812403646,-0.116292301
ENSG00000167995.11,0.12308553,0.123614306,0.105727403,0.108489322,0.134522766,0.158032042,0.16925677,0.159724847,0.36367578,0.617170137,0.350912229,0.370423816,2.302016061,2.217142954,2.668156943,2.809226078,BEST1,1.356719787,-2.811260405,-0.140049285
ENSG00000148798.5,1.330385759,1.666135713,1.385806103,1.443455456,3.76262383,4.784988629,5.49436107,4.645470722,4.971394703,4.532463432,4.01802803,4.499313725,13.73476424,12.93356162,15.58239846,11.41113888,INA,0.172767893,-2.811163733,0.354426335
ENSG00000219507.4,168.019616,161.2184617,184.1590668,161.6582199,280.8303543,233.824738,256.4943528,259.7813965,96.82423034,94.05103406,97.98087774,100.0901005,209.7048813,242.196395,214.8468943,303.7446713,FTH1P8,-2.243752754,-2.811017588,-0.008593875
ENSG00000236618.2,19.84502738,20.4783097,22.11769282,18.99708266,30.67496323,28.05819435,28.35154994,28.70499874,11.49802307,9.587446901,7.846504732,10.27891917,25.28536707,24.40699861,27.90542001,26.12288901,PITPNA-AS1,-0.373670317,-2.810601516,0.109417547
ENSG00000250222.1,12.80245988,11.66789015,16.0418822,16.27199665,30.55128269,18.59271581,20.27602006,19.27978512,3.973292387,3.564057764,3.223915849,3.582287929,8.952034066,11.53666868,7.247323412,14.85975149,CTC-338M12.5,0.353512443,-2.81007875,0.194599563
ENSG00000171224.7,7.349468063,6.853021723,6.940059779,6.913134248,17.02866327,15.80513181,12.24213216,13.8411831,4.434329556,3.158690125,4.822529185,3.945041157,9.292889747,10.08842463,9.389657804,13.76650747,C10orf35,0.317439554,-2.797753276,-0.535411027
ENSG00000167996.11,275.7553288,260.225356,307.7951668,277.4464835,491.8417525,381.8434895,408.6775095,428.7244045,140.5243019,133.2647963,145.1047997,137.9929074,299.243788,343.9097627,306.0873757,429.2004396,FTH1,-2.544615427,-2.797154593,-0.014338809
ENSG00000166228.4,12.25822059,12.28277495,13.56072754,13.70812185,37.85472301,35.24868031,37.70669853,38.84340505,12.34486771,13.85393457,12.34264969,11.16435348,30.19065169,28.55084257,34.78810326,33.91198226,PCBD1,-0.549109041,-2.789123811,-0.126375579
ENSG00000224953.1,5.198215851,5.109576882,3.331356812,3.600757952,6.47269495,8.656058896,7.848943641,8.617175142,4.408721689,1.438050704,1.022063342,3.974867428,6.456501282,6.000450533,10.40671259,5.640705953,SRIP3,0.643296251,-2.786485495,-0.44514633
ENSG00000223361.5,201.0894241,187.0036091,241.3278281,202.9679225,371.3143384,254.5235004,290.9319222,303.2482839,108.1597769,90.5855972,109.5091416,100.9026508,218.2361518,234.4653463,206.297055,324.3083997,FTH1P10,-2.266131723,-2.78535075,-0.200516868
ENSG00000102409.9,16.27270211,17.99104315,14.77920681,18.15330488,30.12266596,40.38147074,39.53396865,36.96396009,30.60180402,32.60790801,26.7991473,29.4316784,79.60973789,77.7112565,82.37602614,77.92270641,BEX4,-1.295676004,-2.784795882,0.464977465
ENSG00000240204.2,0.45513614,0.905834116,0.677252817,0.761899509,3.040942363,2.381043447,2.433917806,2.459394644,0.1696109,0.456424789,0,0.084105891,2.101781911,1.94681284,2.202000055,1.928027252,SMKR1,1.486355591,-2.784213858,0.423174262
ENSG00000272831.1,17.2667784,15.44736486,21.72752498,17.75739781,29.02933666,20.98744621,22.02786864,23.7953626,6.145730692,4.240571422,3.214820421,7.501581043,12.69276284,14.1554614,11.15914831,17.91300005,RP11-792A8.4,0.120170193,-2.7830325,0.161438893
ENSG00000213453.3,131.210138,123.6914633,143.1748571,136.417287,220.9218552,165.727461,192.8404257,199.4099498,76.65163846,67.13899226,80.1042144,80.49106543,160.7296329,180.1635273,154.6815916,241.9537429,FTH1P3,-2.021331442,-2.782611998,-0.156402904
ENSG00000231684.2,113.7831985,102.9157328,95.63472395,123.1885864,78.36639557,98.93451002,100.6334478,99.65038077,83.64311663,81.97523449,84.26611645,81.92903217,168.269278,198.1454656,187.6881223,252.3730966,RP11-416K24.2,-2.097499151,-2.780197502,-0.19069268
ENSG00000187653.10,35.81629413,34.98037598,36.05426375,34.81254667,69.95112402,61.62347911,60.42704587,60.19963165,17.55472818,14.49249683,14.65801638,15.0988681,47.16454408,49.92799654,36.30377081,42.88702845,TMSB4XP8,-0.791939182,-2.779112399,1.033254919
ENSG00000224046.1,4.464870162,4.802125169,5.428902287,4.744589459,5.357096473,5.336928205,6.524708712,5.461222759,2.668793136,1.418617587,1.008251675,2.450720627,5.756823259,7.793828429,5.133040668,6.741581777,AC005076.5,0.737050146,-2.778905062,0.69713961
ENSG00000184523.3,0.311551525,0.360037753,0.227067271,0.17881315,0.095340341,0.250750912,0.470421088,1.219096483,0.696616198,0.62486727,0,0.690869815,1.726463713,1.04293545,4.93305207,1.885400799,PTGER4P2,1.415094664,-2.77248032,-1.5288719
ENSG00000131477.6,0.632601572,0.882531566,0.934575658,0.628026673,5.232091899,4.531864052,3.756197655,4.224360462,0.688120878,0.822995917,1.559803985,0.682444573,3.221328635,3.434055749,3.429072781,4.055910988,RAMP2,1.120308714,-2.771091456,-0.27547808
ENSG00000042493.11,8.545259599,6.861847261,7.226696795,7.501510006,6.285221485,5.687919432,5.638557028,6.026741648,4.040213621,4.288502187,4.550475338,3.238899455,10.80579532,10.88781404,10.88791009,12.42932578,CAPG,0.282441553,-2.76645387,0.010867484
ENSG00000166823.5,4.66459309,3.957527689,5.476931589,4.698204182,19.04617499,12.18973326,10.14572591,11.47669471,1.370884219,1.19645333,1.417255415,1.763774015,4.7290093,5.362158623,3.498323123,6.658512979,MESP1,0.889629016,-2.753623736,0.252313487
ENSG00000213772.3,52.59304062,51.37749423,46.01447499,58.96695247,37.85662239,46.43877136,46.08172396,48.83620927,34.90109164,35.5117447,38.52299278,39.00441869,80.04234139,105.5438296,90.37585603,102.6374151,RP11-385J23.1,-1.454648384,-2.748388472,0.259789688
ENSG00000226564.1,224.9669215,216.5035783,249.1147572,231.8828046,384.7629971,292.2309704,326.1370175,342.7307343,109.7170511,106.3186575,117.6342684,118.6606728,249.6882392,265.6973217,225.714138,363.4502259,FTH1P20,-2.364741203,-2.747102829,-0.002121122
ENSG00000182368.4,25.64989541,26.56096698,29.84128397,29.22375822,66.57789377,49.8196472,43.51662353,45.9892274,12.39660188,10.22510079,9.810812564,12.71828523,25.2495318,27.59038326,25.56217891,34.24573452,FAM27A,-0.462298292,-2.741501388,-0.090894095
ENSG00000233461.1,14.34113473,14.07003561,18.69068324,14.78492274,31.55587875,20.7536289,20.75427809,21.75030513,6.705527905,5.860655222,6.796070545,3.410366178,12.89013994,10.72558494,15.62535788,15.07729721,RP11-295G20.2,0.111817704,-2.735360682,-0.791003502
ENSG00000230043.1,44.05338559,40.99629884,39.10098407,43.72577561,88.27244397,93.14560562,73.98155652,82.41092227,20.80560377,26.82763481,18.23815252,16.12029568,55.59213155,75.92570074,47.57654663,59.83005203,TMSB4XP6,-1.032756815,-2.734532121,1.366649991
ENSG00000106635.3,3.335941029,3.598954459,3.392546579,3.574849457,8.933352293,8.652393146,8.099423958,8.437992485,4.832258605,4.134497275,5.813814853,4.177987418,12.80517453,11.08067387,13.04431555,12.85053414,BCL7B,0.189305297,-2.731344204,-0.216763677
ENSG00000104856.9,1.372841361,1.486714787,0.858975035,1.018367732,6.2303702,5.517678277,1.662226941,1.730304543,0.781883307,0.519520132,0.738475328,0.488235943,3.588492706,4.480046043,1.708909493,4.138302355,RELB,1.175868058,-2.728620939,1.121489746
ENSG00000134871.13,1.379045189,1.505446383,1.084912158,1.391545023,6.413980651,9.408263279,8.612822477,8.771928735,4.0964743,4.49333852,5.13805565,5.155632422,11.25606171,13.86594915,11.98196744,14.70253955,COL4A2,0.169138832,-2.726062825,0.083587256
ENSG00000041982.10,0.57389749,0.44736359,0.240424169,0.399411806,0.492297266,0.887427887,0.252458054,0.2576564,1.55601942,1.19636151,1.468679256,1.072212138,4.394761377,5.375193503,4.91317676,4.430160138,TNC,0.920861969,-2.72063849,0.282391491
ENSG00000266563.1,150.982662,128.145745,158.2746213,146.7368218,115.5084904,97.12418676,117.0262923,114.5012928,93.02505532,102.2859655,87.04572793,98.95381503,204.0547304,226.8785732,209.8444458,292.7882411,RP11-64J19.1,-2.226929533,-2.717257209,0.060024253
